"親切がいっぱい","神林長平 著","本"
"大きな古時計","塩田雅紀 [画]","児童書"
"エブリシング","恍武杏奈 著","本"
"ピンナップ","Harald Hellmann [テキスト],Junko Mizuno [訳]","本"
"項羽と劉邦","石ノ森章太郎 著","本"
"Tactics","木下さくら, 東山和子 著","児童書"
"花杏","藪斗四子 著","本"
"サウンド・オブ・ミュージック","曽根田憲三 著","障害者向け資料"
"小さな恋の物語","安彦麻理絵 著","本"
"征服者","かぶとまる蝶子 著","本"
"廃用身","久坂部　羊 著","障害者向け資料"
"雨の音が聞こえる","やまさきもへじ 漫画,大塚麻巳子 原作","本"
"シンデレラコレクション","今井康絵 著","本"
"霹陽","兼松玲守 著","本"
"魔女レーナマジョりーな","石田敦子 著","本"
"コロッケ!","樫本学ヴ 著","児童書"
"戯言","Gaji 著","本"
"春耕","如月会 編","本"
"義経と弁慶","原田維夫 絵,沢口敏夫 文","本"
"さくら日和","桜りゅうけん 著","本"
"ごっちゃんです!!","つの丸 著","児童書"
"満月をさがして","種村有菜 著","児童書"
"あたし","びびんば 著","本"
"ダンダラ","赤名修 著","本"
"シャドウハーツ","中村理恵 著","児童書"
"短編集","K-ryo 著","本"
"おえかき","藤森平司 監修","児童書"
"アーサー・ランサム","松下宏子 著","児童書"
"ブラッシュ・オフ","シェイン　マローニ 著,浜野　アキオ 訳","障害者向け資料"
"ＭｏｓｔＢｅｌｏｖｅｄＳｉｓｔｅｒ","Ａｓｔｒｉｄ Ｌｉｎｄｇｒｅｎ／作,Ｈａｎｓ Ａｒｎｏｌｄ／絵","本"
"南瓜","相田ともみ 著","本"
"クロスヴォイス","九条Aoi 著","本"
"プライド","一条ゆかり 著","本"
"償い","さだまさし 作,おぐらひろかず 絵","児童書"
"最遊記reload","峰倉かずや 著","本"
"すき・すき・だいすきっ","中原杏 著","児童書"
"エリナー・ファージョン","白井澄子 著","児童書"
"ひもろぎ守護神","緋采俊樹 著","児童書"
"ハグルマ","北野　勇作 ［著］","障害者向け資料"
"ウォルター・ペイター","A.C.ベンソン 著,伊藤勲 訳","本"
"渚にて","久世光彦 著","本"
"Blind","天竺浪人 著","本"
"ラ・カンパネッラ","佐々伴子 著","本"
"クロッシング","風間宏子 著","本"
"Home","内田春菊 [著]","本"
"銃","中村　文則 ［著］","障害者向け資料"
"学園アリス","樋口橘 著","児童書"
"Climber","森山塔 著","本"
"ふれていたい","榊花月 著","本"
"美川べるのの青春ばくはつ劇場","美川べるの 著","本"
"暁に立つライオン","篠原千絵 著","児童書"
"無我夢中","夢海さなみ 著","本"
"最高の恋人","小塚佳哉 著","本"
"空の駅","柊　あおい／著","児童書"
"コッペリア","加納朋子 著","本"
"Evangel","雛木ひなた 著","児童書"
"夜の虹","宗　左近／著","本"
"ジジメタルジャケット","泉昌之 著","本"
"移植","弓透子 著","本"
"ウォーターカラーズ","小林泰子 著","本"
"ラーゼフォン","BONES, 出渕裕 原作,百瀬武昭 作画","児童書"
"Blue sky","葉祥明 著,有江美紀子 英訳","児童書"
"アイリス","谷　千代子／〔ほか〕編","本"
"ニコ","タカハシマコ [著]","本"
"ヴォイセズ","赤坂真理 [著],赤坂真理 [著]","本"
"ロング・グッドバイ","矢作　俊彦 著","障害者向け資料"
"独り言","内海倫子 [著],[坪田昌之] [作]","本"
"埋没","井手尾淳 著","本"
"ミズカネ","水兼大作 著","本"
"お月様のことばかり","やすかわさちよ 著","児童書"
"民明書房大全","宮下あきら 著","本"
"花林糖","小道直美 著","本"
"自動販売機","澄川智史 著","本"
"ＦＩＲＥＦＬＹ","松尾光（県人）／著","本"
"コメット","鶴田謙二 著","本"
"だめんず・うぉ〜か〜","倉田　真由美／著","本"
"ぷねうま","斉木　隆典／著","本"
"ダーマタイティス","有村　文彦 著","障害者向け資料"
"サラマンドラ","田村さと子 著","本"
"未完","益田慶子 著","本"
"Rush","暁月鈴 著","本"
"仰げば尊し","安藤祐介 著","本"
"麝香草","中川禮子 著,ウイリアム I.エリオツト 訳","本"
"ヒノナカノミズ","虻川奈々 著","本"
"雪中花","吉藤　春美 著","本"
"体温","ツキコ 著","本"
"極地","後藤美和子 著","本"
"グリーングラス","暁由宇 著","本"
"ふらいぱん","ほりもとちか 著","本"
"神はサイコロを振らない","大石英司 著","本"
"ラブムーンインウルル","高杉碧 著","本"
"ラストオーダー","前薗はるか 著,13cm 原作","本"
"フィリパ・ピアス","大利かおり [ほか]著,三宅興子 編著","児童書"
"とっとこハム太郎","河井リツ子 著","児童書"
"ナイトメア","吉村　達也 ［著］","障害者向け資料"
"流","窪塚洋介 [著]","本"
"Blanche","K 著","本"
"同窓会","藍川京 [著]","本"
"ばらばら","中口/秀樹 著","本"
"隠密剣士","かわのいちろう 著","本"
"阿倍仲麻呂","[雨谷一菜庵] [原編],松間隆根 著","本"
"モウド","香川ヒサ 著","本"
"Advent","原尾有美子 著","児童書"
"廊下","月野木舞 著","本"
"艶","二宮礼 著","本"
"アルカイド","高畠 寛/編集","本"
"Xenos","村生ミオ 著","本"
"Heaven","江藤一典 著","本"
"インスピレーション","ミラノミサノ 著","本"
"エリーゼのために","南ポーラ 著","本"
"蛟竜","森博嗣, ささきすばる 著","本"
"うた","笹れい子 著","本"
"人肌","西川道子 著","本"
"パーティー・イズ・オーバー","布施　明 ［著］","障害者向け資料"
"ハイウイング・ストロール","小川　一水 著","障害者向け資料"
"風の音","西本 薫/著","本"
"夏姫","島井遊 著","本"
"ｇｉｆｔ","古川　日出男 著","障害者向け資料"
"パッチギ！","朝山実／著,羽原大介／原案,井筒和幸／原案","本"
"天籟","渡部抱朴子 著","本"
"独房","麻苺 著","本"
"柳生十兵衛七番勝負","津本　陽 著","障害者向け資料"
"僕と彼女と彼女の生きる道","橋部　敦子 脚本,小泉　すみれ ノベライズ］","障害者向け資料"
"ドール","沢村拓也 著","本"
"Gift","古川日出男 著","本"
"Immoral","布施はるか 著,ブルーゲイル 原作","本"
"秒針","中正敏 著","本"
"スレイヴァーズキス","華藤えれな 著","本"
"ローラ・インガルス・ワイルダー","磯部孝子 著","児童書"
"ノイズ","まどかちえ 著","本"
"そら","あを 著","本"
"ねこばば","きまぐれT 著","本"
"キマイラ","戸田幸宏 原作,八坂考訓 漫画","本"
"探偵儀式","清涼院流水 原作,箸井地図 漫画","本"
"いかさま師","柳原慧 著","本"
"立神","島田文彦 著","本"
"インサイド","松尾理沙 著","本"
"運命じゃない人","内田　けんじ 著","障害者向け資料"
"ラッキーペニー","福松 リア/[著]","本"
"出逢い","落合美緒 著","本"
"危険な遊び","西村　京太郎 著","障害者向け資料"
"密約","ごとうしのぶ 原作,円屋榎英 作画","本"
"あなたへ","河崎　愛美 著","障害者向け資料"
"情景","かぼしのり 作","本"
"東京バトル","成田洋 原作,Mee 作画","本"
"絶体絶命","結城信孝 編","本"
"ニシノテツガク","西野史倫 著","本"
"黒の輪舞","勝目　梓 著","障害者向け資料"
"荒川アンダーザブリッジ","中村光 著","本"
"デビルキング","さいとう・たかを 著","本"
"バケツ","北島　行徳 著","障害者向け資料"
"天蚕","阿部きみい [著]","本"
"フォルティッシモ","岡田奈子 著","本"
"めぐり合い","岸本嘉名男 著","本"
"追っかけ","五十嵐真紀 著","本"
"傷","安武　俊哉 著","障害者向け資料"
"澪つくし","明野　照葉 著","障害者向け資料"
"威風堂々な彼女","ペ　ユミン 脚本,森村　ひろ ［ノベライズ］編訳,李　金宣 訳","障害者向け資料"
"少女人形","杉本ふぁりな 著","本"
"嫌日流","ヤン・ビョンソル 作・画,トラッシュ 訳","本"
"前夜","麻生ふづき 著","本"
"愛国百人一首","川田順 著","本"
"Raphael","安曇もか 著","本"
"あなた色","三山徳子 著","本"
"ブリザードアクセル","鈴木央 著","児童書"
"サヨナラcolor","馬場当 著","本"
"ストリッパー","のも まりの/著","本"
"スピン","山田　悠介 ［著］","障害者向け資料"
"ブラックホール","大矢愛 著","本"
"女王様と私","歌野　晶午 著","障害者向け資料"
"夏期限定トロピカルパフェ事件","米澤穂信 著","本"
"4TEEN","Ishida Ira／著","本"
"シンフォニー","桜田貴美, 堀井好子, 松倉春恵, 宇留島とみ子, 梶井和呼, 村田佳代子 著","本"
"スコーピオン","諸口正巳 著","本"
"さよなら絶望先生","久米田康治 著","児童書"
"スピードグラファー","仁木稔 著,Gonzo 原作","本"
"R-18","すぎ恵美子 著","児童書"
"のっぺらぼう","東郷　隆 著","障害者向け資料"
"年下の男","椎崎夕 著","本"
"Crown","和田慎二 原作,氷栗優 作画","児童書"
"連理の枝","井堀登 著,キム・ソンジュン 監督・脚本","本"
"ケータイ・プチポエム","阿部和重, 加藤千恵 [選],コバルト編集部 編","児童書"
"性懲り","神崎　京介 著","障害者向け資料"
"オアシス","しげひろ 著","本"
"愛していると言ってくれ","藤原万璃子 著","本"
"フィクション","菊地/勝彦 著","本"
"森の雫","冬月愉美 著","本"
"蝉しぐれ","高橋照雄 著","本"
"虚空","冴 著","本"
"いんすぴれーしょん","めがまさひろ 著","本"
"アカシア","辻仁成 著","障害者向け資料"
"ミルク","野原くろ 著","本"
"心霊写真","行川渉 [著],パークプム・ウォンプム, バンジョン・ピサンタナクーン 原案","本"
"独身生活","真木浩 著","本"
"眠れる森の美女","モニーク・ピーターソン 原文,ウォルト・ディズニー・スタジオ, ノーム・マクゲーリィ 作画,もきかずこ 訳・文","児童書"
"あおぞら","久保島　春代／編","本"
"はるのあしおと","千世繭子 作,高野紀子 絵,富田京一 監修","児童書"
"遥かなる旅路","前田紫音 著","本"
"だいこん","山本一力 著","障害者向け資料"
"家賃","月村奎 著","本"
"ユーベルブラット","塩野干支郎次 著","本"
"ドリームタイム","田口　ランディ 著","障害者向け資料"
"姉とボイン","谷口東吾 著,G.J? 原作","本"
"パッチギ!","朝山実 著,羽原大介, 井筒和幸 原案","本"
"転生","仙川　環 著","障害者向け資料"
"雪之丞変化","三上 於菟吉/著","本"
"遊歩道","加藤の婦 著","本"
"ラメントビヨンド・ザ・ヴォイドコミックセレクション","ニトロプラス 監修","本"
"指切り","坂本将文 著","本"
"グレート・ギャツビー","スコット・フィッツジェラルド 著,村上春樹 訳","本"
"セカイノカタチ","風菜都 著","本"
"みずうみ","佐伯裕子 著","本"
"アリソン・アトリー","佐久間良子 著","児童書"
"相棒","風雅 著","本"
"穴","粒来哲蔵 著","本"
"ちょんまげ課長","U-suke 著","本"
"悪人","吉田　修一 著","障害者向け資料"
"Warm","柴田亮子 著","本"
"しゃぼん玉","けしごむ 著","本"
"永久凍土","MEH 著","本"
"Darling","扇ゆずは 著","本"
"使徒","Hirohito.M 著","本"
"華和家の四姉妹","柴門ふみ 著","本"
"綺想曲","神無月蓮 著","本"
"絆","江上　剛 著","障害者向け資料"
"複雑骨折","橘上 著","本"
"姫芙蓉","田代　義博 著","障害者向け資料"
"寒菊","広瀬翔／編","本"
"獅子唐辛子","神尾風碧 著","本"
"与謝蕪村","高村忠範 文・絵","児童書"
"天使の歌声","北川　歩実 著","障害者向け資料"
"ときめきメモリアルonly love","瀬多海人, 出海まこと 著","本"
"野心","古澤真由美 著","本"
"紙ひこうき","Sakura 著","本"
"Aqerous","お湯の香り 著","本"
"夢うつつ","末廣圭 著","本"
"器楽","伊東輝 著","本"
"うたわれるもの","AQUAPLUS 原作,島草あろう 作画","本"
"Chill","木内一雅 原作,夏元雅人 漫画","本"
"パズル・パレス","ダン・ブラウン 著,越前敏哉 訳,熊谷千寿 訳","障害者向け資料"
"アメフラシ","鈴見敦 著","児童書"
"デジモンネクスト","浜崎達也 原作,岡野剛 漫画","児童書"
"心","良広 著","本"
"京大M1物語","稲井雄人 著","本"
"ディエンビエンフー","西島大介 著","本"
"ユクヘシレズ","中井多賀宏 著","本"
"カナシヤル","三角みづ紀 著","本"
"蝶","光伏日向 著","本"
"返照","梶井重雄 著","本"
"ガラスの部屋","猿田絵夢 著","本"
"ラピスラズリ","結木令子 著","本"
"扉の外","土橋真二郎 [著]","本"
"思想","孔老 著","本"
"深川","山口眞理子 著","本"
"モニュメント","永井詠子 著","本"
"搖籃","矢野目源一 [著]","本"
"梨本集","梨本茂睡／著","本"
"マイライフ","本村優 著","本"
"リセット","山本まゆり 著","本"
"花火","如月会 編","本"
"発明軍人イッシン","阿部秀司 著","児童書"
"眼","向井　恵子 著","本"
"モノクローム","石山裕菜 著","本"
"天翔","島川芳洲 書,高津和恵 短歌","本"
"あみーご×あみーが","瀬口たかひろ 著","本"
"イナイ×イナイ","森　博嗣 著","障害者向け資料"
"ベルエポック","三巻昌之 著","本"
"永遠の風","辻堂司 詩","本"
"風車祭","栗原まもる 漫画,池上永一 原作","本"
"ゲドを読む。","糸井重里／プロデューサー,岩波書店／編集協力,スタジオジブリ／編集協力","本"
"機動戦士ガンダムバニシングマシン","近藤和久 著,矢立肇, 富野由悠季 原作","本"
"賽ドリル","河内和泉 著","本"
"願い","阪口香住 著","本"
"越境捜査","笹本稜平 著","本"
"ゲームオーバー","佐々木有 著","本"
"はこぶね白書","藤野もやむ 著","本"
"自遊空間","セピイ俳句教室 [著]","本"
"生徒会の六花","葵せきな 著","本"
"短篇集","小池真理子, 鈴木輝一郎, 斎藤純 著","本"
"ジャッジメントちゃいむ","Navel/原作,駒尾 真子/著,羽純 りお/挿絵イラスト","本"
"僕はキスで嘘をつく","藤間麗 著","本"
"愛してる","藤谷陽子 著","本"
"新感覚癒し系魔法少女ベホイミちゃん","氷川へきる 著","本"
"クリスティ・ハイテンション","新谷かおる 著","本"
"おもい","しょうじ　ますこ／著","本"
"ムーンライト","剛しいら 著","本"
"エンジン","中島京子 著","障害者向け資料"
"トンスラ","都築浩 [著]","本"
"リップサービス","姫加戸りか 著","本"
"フェイ","一之瀬縁 著","本"
"レストランテ","上埜賢 著","本"
"ホームスイートホーム","小野直美 著","本"
"だんだん","森脇　京子 作,青木　邦子 ノベライズ","障害者向け資料"
"警視庁美人局","山口譲司 著","本"
"二十歳の恋","松山レナ 著","本"
"ファン","西田有希, Yumi, 矢吹みさ 著","本"
"永田和宏","永田和宏 [ほか著],伊藤一彦 監修,松村正直 編","本"
"天真爛漫","わたなべまさな 著","本"
"かぶく者","デビッド・宮原 原作,たなか亜希夫 漫画","本"
"神曲奏界ポリフォニカ","あざの耕平 著","本"
"幸福の王子","檀上りく 著","本"
"黒田官兵衛","江宮　隆之 著","障害者向け資料"
"オルトロスの犬","ワーナー・ブラザース映画ライターズワークショップ 脚本,小林　雄次 ノベライズ,小林　英造 ノベライズ","障害者向け資料"
"ロバート・ウェストール","三宅興子 著","児童書"
"ブンむくれ!!","曽根富美子 著","本"
"アルプホルン","檜山孝子 著","本"
"蒼穹","伊藤長門 著","本"
"ばあちゃんのポエム","孫 聞き書き","本"
"赤い糸","メイ 作,柏屋コッコ 画","本"
"プライスレス","金沢有倖 著","本"
"歓待","芳川泰久 著","本"
"神君幻法帖","山田正紀 著","本"
"氷結鏡界のエデン","細音啓 著","本"
"妖怪研究家ヨシムラ","室井大資 著","本"
"乱反射","貫井　徳郎 著","障害者向け資料"
"オリンポス","あき 著","本"
"閃光","伊藤博明 著","本"
"白球少女","山崎毅宜 著","本"
"蓬莱橋","小澤房子 著","本"
"敗者復活戦","高任和夫 著","本"
"聖戦のレギオス","雨木シュウスケ 著","本"
"歓喜の歌","立川志の輔 原作,真辺克彦 脚本,松岡錠司 監督・脚本,[蒔田陽平] [ノベライズ]","障害者向け資料"
"キラ・キラ","Overdrive 原作,上田キク 作画","本"
"プラトニック","十和 著","本"
"ホームドラマ","高井戸あけみ 著","本"
"マーガレット・アトウッド","伊藤節 編著,岡村直美, 窪田憲子, 鷲見八重子, 宮澤邦子 [執筆]","児童書"
"ワイルドブーケ","駒尾真子 著","本"
"電撃デイジー","最富キョウスケ 著","本"
"短歌","杉岡中 編","本"
"リミット","すえのぶけいこ 著","本"
"Familia","服部剛 著","本"
"ティアドロップ","麻生ミツ晃 著","本"
"さよならドビュッシー","中山七里 著","本"
"樹林","野上　洋子／〔編〕","本"
"再会","横関　大 著","障害者向け資料"
"石田三成","荒山　徹 著","障害者向け資料"
"アンパンマンのマーチ","やなせたかし 原作,トムス・エンタテインメント 作画","児童書"
"鋼の錬金術師","町田双路 著","本"
"不思議の国のアリス","千森　幹子／編集・解説","本"
"マルガリータ","村木　嵐 著","障害者向け資料"
"けなげ組","平本勝彦 著","本"
"白磁","モリエサトシ 著","本"
"ナルシスト","赤城卓 著","本"
"逃亡者","水原とほる 著","本"
"ウッドストック","浅田有皆 著","本"
"ディーふらぐ!","春野友矢 著","本"
"ジャイアントフィールド","山田亮太 著","本"
"ブレス","橋場仁奈 著","本"
"ジェリービルトフィクション","木津月 著","本"
"Merrow","千田悟史 著","本"
"とでんか","大塚英志 原作,樹生ナト 作画","本"
"Wish","桜香 著","本"
"みりたり!","まもウィリアムズ 著","本"
"光のほうへ","KAO LEE 著","本"
"クーベルチュール","末次由紀 著","本"
"ダークエンジェル","水月真兎 著","本"
"京都太秦物語","山田洋次, 佐々江智明 脚本,阿部勉, 稲光宏子 ノベライズ","本"
"どろがめ","工藤久美子 著","障害者向け資料"
"ザ・ウォーカー","ゲイリー・ウィッタ 脚本,尾之上　浩司 編訳","障害者向け資料"
"芸術新潮","芸術新潮編集部 編","本"
"愛の讃歌","塚元寛一 [著]","本"
"ヴィークルエンド","うえお久光 [著]","本"
"またあした","鈴木　初江 作,上条　滝子 画","障害者向け資料"
"ガンスリンガー・ガール","相田裕 著","本"
"ジョン・スタインベック","中山喜代市 著","児童書"
"くじけないで","柴田　トヨ 文","障害者向け資料"
"STORY BOX","蓮水薫 著","本"
"ラジオ・デイズ","伊東 宣治 著","本"
"光道","佐々木暁 作","本"
"ピポチュー","フェリーペ・スミス 著","本"
"スピンオフ","水壬楓子 著","本"
"春道","鈴木大 漫画","本"
"日本書紀","[舎人親王] [編纂],バラエティ・アートワークス 漫画","本"
"ろくでなし","中原一也 著","本"
"松風","森田　愁石 著","障害者向け資料"
"ガーデン・ロスト","紅玉　いづき 著","障害者向け資料"
"俺と彼女が魔王と勇者で生徒会長","哀川譲 [著]","本"
"テイルズオブヴェスペリア","バンダイナムコゲームス 原作,森田柚花 漫画","本"
"みくもとかさね","山崎峰水 [著]","本"
"一週間","井上　ひさし 著","障害者向け資料"
"きざし","新井みゆき, 石井浩美, 近恵, 斎藤雅子, 宮本佳世乃 著","本"
"ここち","真鍋里美 著","本"
"うらはら","馬鈴薯 著","本"
"猪苗代兼載","上野邦男 著","本"
"雷撃深度一九・五","池上司 原作,柴山薫 作画","本"
"Isuca","高橋脩 著","本"
"ソース","マヒル 著","障害者向け資料"
"宮澤賢治","宮澤賢治 著","本"
"カレチ","池田　邦彦／著","本"
"害虫女子コスモポリタン","小谷真倫 著","本"
"清須会議","三谷　幸喜 著","障害者向け資料"
"Something","鈴木ユリイカ 責任編集","本"
"ケイブシューティングアートワークス","miles plus 編","本"
"在原業平","中野方子 著","本"
"ギャングエイジ","川端　裕人 著","障害者向け資料"
"狂恋","秀香穂里 著","本"
"流離","佐伯 泰英/著","本"
"うそつき","戸松　淳矩 著","障害者向け資料"
"長谷川素逝","石田ひでお 著","本"
"シェイファー・ハウンド","吠士隆 原作,かたやままこと 漫画","本"
"どうぶつの国","雷句誠 著","本"
"Verbena","市川棋一郎 著","本"
"星を追う子ども","新海誠 原作,あきさかあさひ 著","本"
"完全なる首長竜の日","乾緑郎 著","本"
"ＢＬＡＺＢＬＵＥ","森　利道 原案・監修,駒尾　真子 著","障害者向け資料"
"ラブレス","桜木　紫乃 著","障害者向け資料"
"ＢＯＳＳ","林　宏司 脚本,木俣　冬 ノベライズ","障害者向け資料"
"ロング・ロング・アゴー","重松　清 著","障害者向け資料"
"かてきょん","あづま笙子 著","本"
"ダウン・バイ・ロー","深町　秋生 著","障害者向け資料"
"BOSS","林宏司 脚本,木俣冬 ノベライズ","本"
"雄飛","佐伯　泰英 著","障害者向け資料"
"秘密結社とルールと恋","寺田海月 [著]","本"
"ストライク・ザ・ブラッド","三雲岳斗 原作,TATE 作画","本"
"奇貨","松浦　理英子 著","障害者向け資料"
"Kechonpa","聖千秋 著","本"
"ある少女にまつわる殺人の告白","佐藤青南 著","本"
"黒鉄ぷかぷか隊","栗橋伸祐 著","本"
"Pianissimo","浅月蒼志 著","本"
"赤い舌","東福寺知子 著","本"
"ィキル","渡辺　浩弐／著,ざいん／［画］","本"
"ほら穴","はまかすい 著","本"
"BLAZBLUE","森利道 原案・監修,駒尾真子 著","本"
"カミカゼ","永瀬隼介 著","本"
"白ゆき姫殺人事件","湊　かなえ 著","障害者向け資料"
"遺留捜査","大石　哲也 脚本,福島　治子 脚本,尾西　兼一 脚本,田中　孝治 脚本,市川　哲史 ノヴェライズ","障害者向け資料"
"ストリングス・ドールズ","緋原俊介 著","本"
"僕と彼女のゲーム戦争","師走トオル [著]","本"
"爪","村上やすみ 著","本"
"硝子の葦","桜木紫乃 著","障害者向け資料"
"魔王っぽいの!","原田源五郎 [著]","本"
"なごみさん","宮本福助 著","本"
"桂米朝句集","桂米朝 著","本"
"魔法の言葉","美沙 著","本"
"半分","玉木祐 著,前田弘 編","本"
"薔薇色ガーディアン","藤崎真緒 著","本"
"カート・ヴォネガット","巽孝之 監修,伊藤優子 編著","本"
"太郎と花子","松川　洋子／編","本"
"朝ごはん","川上　健一 著","障害者向け資料"
"はな","下館みゑ子 さく,谷田梨奈 イラスト","本"
"寒明け","風間一郎 著","本"
"マイルノビッチ","佐藤ざくり 著","本"
"きっと忘れない","今井絵美子 著","本"
"甘い鞭","大石圭 原作,艶々 漫画","本"
"ストレンジムーン","渡瀬草一郎 [著]","本"
"フラット","そらしといろ 著","本"
"アンスクリプシオン","大和志保 著","本"
"みちくさ","高木春香 著","本"
"NO.6","あさのあつこ 原作,木乃ひのき 漫画","本"
"冬牡丹","本多カレン 著","本"
"シークレット・インベージョン","ブライアン・マイケル・ベンディス, レイニル・ユー 著,石川裕人, 今井亮一 訳","本"
"七帝柔道記","増田　俊也 著","障害者向け資料"
"温もり","宇里香菜 題字・作詩","本"
"盗聴","南英男 著","本"
"something","鈴木ユリイカ 責任編集","本"
"あそこ","望月裕二郎 著","本"
"ホテルローヤル","桜木　紫乃 著","障害者向け資料"
"正義の味方の味方の味方","哀川譲 [著]","本"
"一茶","一茶記念館 編","本"
"memories","荒木時彦 著","本"
"銃剣","白井靖之 著","本"
"白日夢","笹本　稜平 著","障害者向け資料"
"蝉","加生莉 著","障害者向け資料"
"黙示","真山　仁 著","障害者向け資料"
"タンジブル","鯨井可菜子 著","本"
"歩く","境節 著","本"
"日々ロック","榎屋克優 著","本"
"モノノケグラデーション","持崎湯葉 [著]","本"
"太陽の石","乾石　智子 著","障害者向け資料"
"アケルダマ","田中啓文 著","本"
"金網","Catherine 著","本"
"夢幻の軍艦大和","須本壮一 著","本"
"ハニートラップ","愁堂れな 著","本"
"忘憂草","今井絵美子 著","本"
"憎悪のパレード","石田　衣良 著","障害者向け資料"
"RELIC","曽我部浩人 [著]","本"
"リサレクション","有村かおり 著","障害者向け資料"
"Ｓａｌｉｎｇｅｒ","Ｄａｖｉｄ　Ｓｈｉｅｌｄｓ／著,Ｓｈａｎｅ　Ｓａｌｅｒｎｏ／著","本"
"スノーホワイト","森川智喜 [著]","本"
"水球ヤンキース","徳永友一, 麻倉圭司, 松田沙也 脚本,多田洋一 ノベライズ","本"
"怪奇恋愛作戦","丹沢まなぶ 著,ケラリーノ・サンドロヴィッチ, 関谷崇, 田中眞一, 小峯裕之 脚本","本"
"トイテハイケナイ","田中耀喬 著","本"
"All You Need Is Kill","桜坂洋 著","本"
"きもの","幸田 文/著","本"
"ショートストーリーなごや","ショートストーリーなごや実行委員会編集","本"
"秘密警察","ぶりる 原作,石沢克宜 著","本"
"バビロン","野﨑まど 著","本"
"睡蓮","鳥飼誠, 三雲央, 鈴堂雲雀 著","本"
"ＷＯＬＦ","柴田　哲孝 著","障害者向け資料"
"アイリウム","小出もと貴 著","本"
"平安残酷物語","日日日 原作,真西まり 漫画","本"
"つなわたり","小林信彦 著","本"
"長いお別れ","中島　京子 著","障害者向け資料"
"WOLF","柴田哲孝 著","本"
"トマス・ピンチョン","麻生享志, 木原善彦 編著","本"
"ギリギリ","原田ひ香 著","本"
"希望","石川洋志 著","本"
"偽装","笹本　稜平 著","障害者向け資料"
"Blue Sky Blue","星乃カルマ 著","本"
"碓氷と彼女とロクサンの。","阿羅本景 著","本"
"ARMS","皆川亮二 著,七月鏡一 原案協力","本"
"特命","和久田正明 著","本"
"カラーパープル","ワーナー・ブラザース映画会社 編集,松竹株式会社事業部 編集","本"
"ノーベル","栗原清／漫画,比留間五月／シナリオ","本"
"頭の体操","多湖輝 著","本"
"新島襄","和田/洋一 著","本"
"満済准后日記","満済／［著］,塙保己一／編纂，塙保己一／編纂,塙保己一／編纂，塙保己一／編纂,太田藤四郎／補，太田藤四郎／補","本"
"老松","観世／左近（２４代目）,観世／元雅","本"
"世界の名著","マキャヴェリ／著,会田雄次／編","本"
"クイズ100人に聞きました","TBSテレビ 編","本"
"わが半生","愛新覚羅 溥儀 著,小野 忍 ほか訳","本"
"グーニーズ","ハリー・リンド 著","本"
"中国大百科全書","中国大百科全書出版社編輯部／編","本"
"さくらさくら","学習研究社／編","本"
"井筒","観世左近 訂正著","本"
"都市","増田 四郎 著","本"
"火吹山の魔法使い","Ｓ．ジャクソン,Ｉ．リビングストン／著,浅羽莢子／訳","本"
"フランソワ・トリュフォー","梅本洋一 責任編集","本"
"風のメルヘン","ポコの会／編,新井　千音美／編","本"
"ヴィヴィアン・リー","アン・エドワーズ 著,清水俊二 訳","本"
"ゴーストバスターズ","[講談社/編]","本"
"和漢三才図会","寺島良安 [著],島田勇雄 [ほか]訳注","本"
"キネマ旬報","キネマ旬報社 編","本"
"ギリシア","マックス・ヴェ−グナ−／著","本"
"エルヴィス","アルバート・ゴールドマン 著,常盤新平 訳","障害者向け資料"
"ノルマンディー上陸作戦","結城格彦 作,清水勉 絵","本"
"あすなろの詩","千波仁 著","本"
"大槻玄沢","大槻　玄沢 著","本"
"リスト","Ｌｉｓｚｔ　Ｆｒａｎｚ　ｖｏｎ／作曲,門馬　直美／編,国安　寛／解説","本"
"貝のうた","沢村貞子 著","障害者向け資料"
"蝦蟇の油","黒沢明著","本"
"岡田有希子","Seiichi Nomura 撮影","本"
"ハリウッド","[朝日新聞社/編]","本"
"続群書類従","塙保己一／編","本"
"持統天皇","直木孝次郎 著","本"
"武則天","原　百代 著","障害者向け資料"
"坂本龍馬","砂田　弘 著","障害者向け資料"
"八嶋","宝生九郎 [編]著","本"
"後藤新平","鶴見 祐輔／著","本"
"著作権台帳","日本著作権協議会／編","本"
"将棋年鑑","日本将棋連盟〔編〕","本"
"ザ・ギャンブラー","アルフレッド・アルヴァレズ 著,真野明裕 訳","本"
"メソポタミア","ス−ビ・アンワル・ラシ−ド／著","本"
"バルサスの要塞","Ｓ・ジャクソン／著,浅羽　莢子／訳","本"
"岡倉天心","大岡信 著","本"
"スコーピオンズ","内田久美子 訳","本"
"日本映画","山根貞男 責任編集","本"
"巻絹","宝生九郎 [編]著","本"
"クリスマスキャロル","デイヴィド・ウィルコックス／編集・編曲,原恵／日本語版監修,北村宗次／日本語版監修","本"
"ＤＥＣＥＭＢＥＲ","Ｗｉｎｓｔｏｎ　Ｇｅｏｒｇｅ","本"
"ビリー・アイドル","Phil S.Tene 著,内田久美子 訳","本"
"バッハ","樋口　隆一 著","障害者向け資料"
"ザ・クロスワード","滝沢てるお／著","本"
"鶴は翔んでゆく","国際シネマライブラリー ［編］","本"
"シネアルバム","梶原和男 責任編集","本"
"茶花","西堀　一三／著","本"
"武田信玄","奥野高広 著","児童書"
"日本思想大系","家永三郎 〔ほか〕編集","本"
